date_time,city_area,state,country,ufo_shape,encounter_length,described_encounter_length,description,date_documented,latitude,longitude
10/25/1978 21:00,monroe,nc,us,disk,300,5 min,Coming home from grocery store on a brisk fall evening I noticed something in the sky to the NW of our location. Stopped car to take pi,1/28/1999,34.9852778,-80.5497222
10/25/1983 02:00,california valley (cattle country&#44 not too distant airbase),ca,us,disk,300,+5 min.,Played with our car for over 5 min. deserted freeway&#44 took off like slingshot returned and put bright light on car&#44 only time made nois,11/1/1998,35.32,-120.0058333
10/25/1983 20:55,orange,ma,us,diamond,60,1 minute,Flying object from north orange down east rd.,3/18/2014,42.5902778,-72.3102778
10/25/1985 01:00,hawthorne,ca,us,triangle,1200,20 minutes,In 1985 during a meteor shower asked object to come my way if not a plane&#44 and it did.,5/11/2005,33.9163889,-118.3516667
10/25/1985 22:00,north hollywood,ca,us,sphere,18000,5 hours apprx.,4 luminous white balls rotating above our house.,8/5/2001,34.1722222,-118.3780556
10/25/1988 05:00,miami,fl,us,light,60,1 minute,They disappeared behind the only cloud in the sky.,12/23/2002,25.7738889,-80.1938889
10/25/1989 18:45,endako (canada),bc,ca,unknown,1500,approx: 25 minutes,HBCCUFO CANADIAN REPORT:  Unusual object which was flying low and parallel to their vehicle along Highway #16.,3/17/2004,54.083333,-125.016667
10/25/1994 01:30,san antonio,tx,us,other,20,10-20 seconds,amorphous&#44 floating ink-spot in the night sky,10/31/2008,29.4238889,-98.4933333
10/25/1994 21:00,fish point,mi,NA,fireball,600,10 minutes,2 round balls of fire hovering over Saginaw Bay,8/5/2009,43.716962,-83.522742
10/25/1995 18:00,center valley,pa,us,triangle,600,5-10 min.,Grey Triangular object about 25-30&#39 wide with three very bright white lights&#44 one in center and one on each wing tip&#44 moving at no more,1/28/1999,40.5291667,-75.3936111
10/25/1995 20:45,sion mills (northern ireland),NA,NA,fireball,45,3/4 seconds,Two suns flying over our heads in Co. Tyrone&#44 Northern IrelandOctober 1995,8/14/2007,54.78535,-7.47427
10/25/1995 22:00,sandals royal jamaican resort&#44 montego bay (jamaica),NA,NA,rectangle,3,3 seconds,honeymooners see huge black object in sky illuminated by moon off the shore of Montego Bay. It glides by quickly and silently&#44 then dis,3/7/1998,18.466667,-77.916667
10/25/1995 23:00,puyallup,wa,us,light,180,3 minutes,Blue and yellow lights hitting the window&#44 but not shining inside.,10/7/2003,47.1855556,-122.2916667
10/25/1996 02:00,lake charles,la,us,changing,600,10 minutes,WITNESSED THREE STRANGE OBJECTS PUTTING OUT A VERY WHITE LIGHT THEY WERE ABOUT 45-60 FEET OFF THE GROUND WHEN FIRST SPOTTED ALSO PUT OU,11/19/1998,30.2263889,-93.2172222
10/25/1996 11:08,laurel,md,us,NA,25,25 sec.,Man&#44 entering Hwy. I-95&#44 sees 2 round objs. hovering motionless in clear sky.  Color of pencil lead w/ copper.  Objs. STREAK in 1 sec.,11/2/1999,39.0991667,-76.8486111
10/25/1997 21:45,minneapolis,mn,us,triangle,60,1 minute,A small V of lights moving very quickly from west to east,1/28/1999,44.98,-93.2636111
10/25/1998 16:20,denver,co,us,light,180,3 minutes,3rd sighting of UFO&#39s in DIA area,4/26/1999,39.7391667,-104.9841667
10/25/1998 18:30,state college,pa,us,disk,900,15 min,saw large craft with 2 small craft at sunset.thought were jets but were not...barely make out faint outline of mothercraft.....ufo&#39s fl,9/28/2002,40.7933333,-77.8602778
10/25/1998 19:30,vallejo,ca,us,triangle,45,45 seconds,triangle with four circular lights within moved in unorthodox patterns across the sky 4-5&#44000 feet above our heads,5/11/2005,38.1041667,-122.2555556
10/25/1998 20:25,perrine,fl,us,formation,6,6 seconds,My son and I were looking at constellations when suddenly 4 illuminated units flying in a triangle formation came across the sky&#44 from,11/1/1998,25.6047222,-80.3538889
10/25/1998 21:20,pocatello,id,us,light,600,apx. 10 min.,I was looking out my kitchen door when I saw at a distance a bright flickering white light that appeared to have a diamond shape with r,11/1/1998,42.8713889,-112.4447222
10/26/1998 00:00,pell city (33.56&#39 52&quot;n - 86.15&#39 00&quot; w),al,us,sphere,3,3 seconds,Commmercial pilot driving East on I-20&#44 notice object out left window&#44 object is small&#44 bright pulsing white&#44 headed toward ground at a,11/1/1998,33.5861111,-86.2861111
10/25/1999 11:30,florence,ms,us,changing,60,1min,saw a shiney object moving from west to east and i was looking north.it had no sound.,11/2/1999,32.1533333,-90.1311111
10/25/1999 12:18,corinne,ut,us,disk,15,15 seconds,A bright white disk-shaped object flew in veiw.,11/2/1999,41.5511111,-112.1094444
10/25/1999 14:00,edmonton (canada),ab,ca,cylinder,2400,approx: 40 mins,HBCCUFO CANADIAN REPORT:  I noticed a black cylinder orientated vertically.,8/1/2003,53.55,-113.5
10/25/1999 15:00,arlington,tx,us,sphere,120,couple of minutes,coming on to I-20 going toward dallas&#44 i saw what looked like a black ball suspended over the shopping mall complex to my left.,11/17/1999,32.7355556,-97.1077778
10/25/1999 19:30,huntington beach,ca,us,egg,30,30 seconds,The sky was clear. I was on my porch smoking and I noticed three egg shaped lights in the formation of a triangle flying very fast...,11/2/1999,33.6602778,-117.9983333
10/25/1999 21:00,lawrenceville,ga,us,triangle,120,2 min.,A football field size triangular object with a fire-burner on the very back floated&#44 with no sound&#44 over my counsin and my head.,10/31/2003,33.9561111,-83.9880556
10/25/1999 21:00,yadkinville,nc,us,fireball,3,3 second,Huge fireball with long tail of fire&#44 streaming across the road in front of me.,6/3/2010,36.1344444,-80.6597222
10/25/1999 23:05,bullhead city,az,us,light,1200,20 minutes,I was out with my dogs and watched a red light object moving slowly from so. to so. west and stopping and moving very slow.   It remain,11/2/1999,35.1477778,-114.5675
10/26/1987 23:00,jackson,wi,us,formation,60,1 minute,3 reddish orange objects spotted in formation.,11/11/2013,43.3238889,-88.1666667
10/26/1994 02:30,brixham.devon (at sea.fishing) (uk/england),NA,NA,sphere,1200,20 minets,the object moved at speed from one place to enother&#44then stopt and started follwing  are boat then vanishd.,11/4/2002,50.39514,-3.513924
10/26/1996 02:00,newport beach,ca,us,changing,150,2.5 minutes,Object defies physics in Newport Beach&#44 CA.,3/27/2014,33.6188889,-117.9280556
10/26/1996 20:30,marksville (spring bayou&#44 1st landing),la,us,triangle,300,5 minutes,Triangluar object moved very slowly over the trees appr. 100 yards from me without a sound&#44 stopped&#44 tipped up and lowered itself into,10/2/1999,31.1277778,-92.0661111
10/26/1997 22:00,charlotte,nc,us,triangle,2,few seconds,I spotted two triangular craft over the treetops........,8/30/1999,35.2269444,-80.8433333
10/26/1998 00:30,marina del rey,ca,us,NA,120,1-2 minutes,I hung up the phone with a friend and went to bed. I had pulled the covers around my shoulders and my eyes were closed. With closed eye,11/1/1998,33.9802778,-118.4508333
10/26/1998 03:23,kaufman (outside of),tx,us,light,35,35sec.,Large oval light&#44 with smaller red light on top that was not blinking&#44 in northern skies.,11/1/1998,32.5888889,-96.3086111
10/26/1998 04:50,pewaukee,wi,us,fireball,30,30 sec,three blue green firebals falling.,11/1/1998,43.0805556,-88.2611111
10/26/1998 07:00,cleburne,tx,us,light,7,7 seconds,Silvery-blue light streaking across sky&#44 South to North&#44 1:00 o&#39clock high to 2 o&#39clock. Turned to yellow-orange color at 2:00 o&#39clock,1/28/1999,32.3475,-97.3863889
10/26/1998 17:00,redding (a couple miles south of),ca,us,circle,1,about 1 second,was watching my kit of birmingham rollers fly&#44 then out the corner of my left eye I noticed something shinney&#44 like a dule chrome&#44 just,11/19/1998,40.5866667,-122.3905556
10/26/1998 17:00,redding,ca,us,oval,1,a second or two,was watching kit of pigeons fly&#44 saw out the corner of eye&#44 noticed it and it was gone within a couple of seconds,11/19/1998,40.5866667,-122.3905556
10/26/1998 18:05,corfu (darien/pembroke/alexander),ny,us,triangle,1800,about 30 mins,A strange light was seen heading east.  I followed it.  I thought that I had lost it.  I looked over to the left side of the road&#44 and,9/19/2002,42.96,-78.4058333
10/26/1998 18:15,seattle,wa,us,fireball,3,2-3 seconds,FIREBALL CAME STRAIGHT DOWN FROM THE SKY&#44 IT HAD A TAIL GOING STRAIGHT UP LASTED 2 TO 3 SECONDS AND DISAPPEARED.,11/1/1998,47.6063889,-122.3308333
10/26/1998 18:18,tumwater (driving n on i-5),wa,us,fireball,3,2-3 seconds,Large Blue Fireball with a tail flying in a northern direction.  This object was not a typical falling star. The object than disappeare,11/1/1998,47.0075,-122.9080556
10/26/1998 21:50,roseville,ca,us,fireball,15,15 seconds?,small red fireball with long white tail&#44 moving West at a very high speed parallel to the ground,11/1/1998,38.7522222,-121.2869444
10/26/1998 23:14,scottsdale,az,us,other,10,5-10 seconds,I heard a very loud noise like a jet engine on the next block.  I looked in that direction (E-NE) and heard a second noise exactly the,11/1/1998,33.5091667,-111.8983333
10/27/1998 00:00,spencer,ia,us,fireball,4,3-4 seconds,Traveling north on US Highway 71 at approx. 2am on the north edge of Spencer. Saw blueish green fireball traveling west to east.  Had r,11/1/1998,43.1413889,-95.1441667
10/27/1998 00:00,vancouver (watching from field at barn),wa,us,fireball,15,15 seconds,Saw a large ball of light while at my barn in the evening.  The sky was clear no rain&#44 clouds.  It sailed over my head due north.,11/1/1998,45.6388889,-122.6602778
10/26/1999 01:40,reseda,ca,us,sphere,7200,2 hrs.,What looked like a star&#44 appeared to be flashing multi-colors and oscillating.,11/2/1999,34.2011111,-118.5355556
10/26/1999 02:38,costa mesa,ca,us,light,3600,1hr(still occuring),Object was fairly still&#44 however would make unusually sharp moves on occasions.,11/2/1999,33.6411111,-117.9177778
10/26/1999 02:40,dallas,tx,us,triangle,78,1.3min,triangular object flying east with bright lights,10/12/2001,32.7833333,-96.8
10/26/1999 02:40,dfw airport (north of) (dallas),tx,NA,NA,60,60 sec,Triangular &quot;formation&quot; of 3 very bright white lights above 37&#44000 feet.,10/12/2001,32.899809,-97.040335
10/26/1999 04:30,carthage,tx,us,triangle,7200,2hr,I was traveling west on Hwy 79 and there was a super-bright star in the sky with a light going up the back and two red lights on the si,11/2/1999,32.1572222,-94.3372222
10/26/1999 06:00,cookstown,nj,us,cylinder,1800,30 min,the object was moving very slow  flashing  red and green lights  other  aircraft were moving going  on there normal route  i looked at,11/2/1999,40.0488889,-74.5627778
10/26/1999 07:05,concord (near),nc,us,other,120,approx 2 min,Objects travelling westward&#44 bright lights revovling.,11/2/1999,35.4086111,-80.5797222
10/26/1999 12:00,clinton,sc,us,triangle,240,4 minutes ?,The triangle was headed east and traveling at a steady speed until it got to some clouds and then it seemed to slow down and ease behin,11/23/1999,34.4725,-81.8808333
10/26/1999 14:45,oshkosh,wi,us,cylinder,7,7 seconds,On my way to work I was traveling south on highway 41 between Oshkosh and Fond Du Lac&#44 Wi. I was watching a plane high in the air spray,11/2/1999,44.0247222,-88.5425
10/26/1999 18:00,charlotte,nc,us,light,600,5-10 min,Approx. 6-8 jets in sky. @ bright shining objects like small stars standing still. As one jet moved toward them&#44 one moved away at a mu,11/2/1999,35.2269444,-80.8433333
10/26/1999 19:10,moravia,ny,us,flash,5400,1.5 hours,Approximately 20 lights that sometimes flashed red and white were moving  through the sky.  They did not appear to be flying toward a c,11/2/1999,42.7125,-76.4219444
10/26/1999 19:30,tacoma,wa,us,triangle,15,15 seconds?,I saw a huge triangular object traveling at a high rate of speed while I was on my way to my evening shift at work,11/2/1999,47.2530556,-122.4430556
10/26/1999 21:00,melbourne beach,fl,us,triangle,7200,2 hours on and off,watched multiple craft&#44 turning&#44 stopping&#44 hovering and flying in formation and two craft landing in the ocean then disappearing. We ha,11/17/1999,28.0680556,-80.5605556
10/26/1999 21:00,studio city,ca,us,triangle,10,10 sec,TRIANGLE CRAFT PASSED OVER HEAD GOING EAST TO WEST. TOTALLY SILENT. APPEARED TO BE A CIRCLE LIGHT IN EACH OF THE 3 CORNERS. NO FLASHING,10/12/2001,34.1486111,-118.3955556
10/26/1999 21:15,newport (uk/england),NA,gb,oval,1295,21:35,oval&#44 lit up brigthly with flashing lights at the bottom.,11/2/1999,52.016667,-4.833333
10/26/1999 22:05,westmont,il,us,oval,180,3 minutes,oval shaped huge object with orange running lights circling ship . moving very slow,2/18/2001,41.7958333,-87.9755556
10/26/1999 22:15,chicago (southwest suburbs of),il,us,unknown,180,2-3 minutes,In a suburb of Chicago-Driving north on Harlem Ave I saw a huge object. There were very bright lights around the bottom and a large bri,9/19/2002,41.85,-87.65
10/26/1999 23:12,petal,ms,us,triangle,180,3 mins,Object was seen heading north just east of Petal&#44 Ms at appox 1500ft It was the size of a DC-10...It hovered &#44 and moved slowly to the,11/2/1999,31.3463889,-89.26
10/26/1999 23:13,laurel,ms,us,oval,180,3min.,bright object moving slowly across sky .Too bright to be airplane and no red or green wing lights,11/2/1999,31.6938889,-89.1305556
10/27/1974 21:00,eastland,ut,us,sphere,3600,1 hour,At the time this was happening&#44 I told myself that no one will ever convince me that this did not happen&#44 ever&#33,7/26/2002,37.8036111,-109.1333333
10/28/1975 00:00,limestone,me,us,light,1200,20:00?,Loring AFB 1975 Sighting,6/12/2008,46.9086111,-67.8263889
10/27/1990 21:00,wells (30 miles north of),nv,us,cylinder,15,15 seconds,Cylinder Shaped w/5 Amber Lights crosses Nevada skyline (E-W) in 20 seconds silently around 9pm.,10/8/2007,41.1116667,-114.9636111
10/27/1993 21:38,wanakah,ny,us,triangle,7,00:07,A Sighting that left us running,2/1/2007,42.7461111,-78.9033333
10/27/1995 20:28,prince of wales island,ak,NA,NA,120,2 min.,Man rpts very large&#44 circular obj passing slowly across N sky from W to E to horizon.  Dia. of full moon&#33  Burning material ejected.,11/2/1999,55.779431,-132.817995
10/27/1995 21:23,siletz,or,us,NA,900,15 min.,Woman &amp; 3 witnesses rpt stat. obj flashing white&#44 green&#44 red lights.  Zigzags dramatically. (Reptd. 02NO95 obj. not visible in sky.),11/2/1999,44.7219444,-123.9188889
10/27/1997 19:30,stoke-on-trent (uk/england),NA,gb,cylinder,30,30 seconds,TRANSLUCENT (V) FORMATION  OBJECTS AT CLOSE QUARTERS 1997,1/27/2005,53,-2.183333
10/27/1998 03:32,newport,tn,us,circle,1,1 sec.,While traveling East on I40&#44 between Newport&#44 Tn. and Ashville&#44 Nc. I saw an object streak across the sky. The weather was clear. The s,11/1/1998,35.9669444,-83.1877778
10/27/1999 16:45,kansas city  (over the metro area),mo,us,circle,900,15 minutes,I saw what appeared to be a moving star&#44 but stopped andchanged speeds noticeably&#44 and finally direction.,11/2/1999,39.0997222,-94.5783333
10/27/1999 19:30,austin,tx,us,oval,300,5 minutes,A man and his two kids see a clear UFO less than a mile away during an autumn evening in Austin&#44 Texas.  Dazed deer present.,2/24/2007,30.2669444,-97.7427778
10/27/1999 21:00,ripon&#44 north yorkshire (uk/england),NA,NA,circle,10,00:00:10,two orange balls next to each other moving eraticly then dissapered over near roof tops,11/9/1999,54.13564,-1.527334
10/27/1999 23:00,tucson,az,us,fireball,10,10 sec,blue gree ball spotted over house from first witness&#44 second witness saw only a foreball slowly descending,11/9/1999,32.2216667,-110.9258333
10/27/1999 23:55,knoxville,tn,us,unknown,40,40 sec.,Unusual lights in sky moving and fading out.,11/2/1999,35.9605556,-83.9208333
10/28/1987 20:30,las cruces,nm,us,changing,1800,30 minutes,Las Cruces lights.,4/27/2004,32.3122222,-106.7777778
